matchId,gameDuration,Input_Role,Input_Player_ID,Input_Ally_TOP_ID,Input_Enemy_TOP_ID,Input_Ally_JUNGLE_ID,Input_Enemy_JUNGLE_ID,Input_Ally_MIDDLE_ID,Input_Enemy_MIDDLE_ID,Input_Ally_BOTTOM_ID,Input_Enemy_BOTTOM_ID,Input_Ally_UTILITY_ID,Input_Enemy_UTILITY_ID,Target_GoldDiff_5,Target_XpDiff_5,Target_CsDiff_5,Target_GoldDiff_10,Target_XpDiff_10,Target_CsDiff_10,Target_GoldDiff_15,Target_XpDiff_15,Target_CsDiff_15,Target_GoldDiff_20,Target_XpDiff_20,Target_CsDiff_20,Target_EarlyTakedowns,Target_LaneCsBefore10,Target_DmgTotal,Target_DmgPhys,Target_DmgMagic,Target_DmgTrue,Target_DmgTurret,Target_DmgObj,Target_TotalCS,Target_GoldEarned,Target_DragonTakedowns,Target_BaronTakedowns,Target_RiftHeraldTakedowns,Target_VoidMonsterTakedowns,Target_TurretPlates,Target_MaxCsAdvantage,Target_SoloKills,Target_VisionScore,Target_WardsPlaced,Target_WardsKilled,Target_ControlWardsPlaced,Target_TimeCC,Target_TotalCC,Target_TotalHeal,Target_HealOnTeammates,Target_DamageShielded,Target_DamageTaken,Target_DamageMitigated,Target_KillParticipation,Target_Team_Dragons,Target_Team_Barons,Target_Team_Towers,Target_Team_Inhibitors,Target_Team_RiftHeralds,Target_Team_VoidGrubs,Target_Team_ElderDragons,Target_JgCsBefore10,Target_EnemyJgInvades
EUW1_7707174946,32.2,MIDDLE,517,31,10,234,141,517,4,15,901,37,40,101,230,4,-471,-245,-9,-868,-217,1,-276,659,2,4,54.0,583.7888198757763,7.732919254658384,562.5776397515527,13.41614906832298,341.2422360248447,467.7329192546583,191,10999,0,2,0,2,14,10.0,0,0.9006211180124223,0.3416149068322981,0.062111801242236,0.0,0.4968944099378881,9.68944099378882,476.4906832298136,41.52173913043478,0.0,1347.9813664596272,1324.1614906832297,0.29,3,2,10,3,0,0,0,,
EUW1_7707174946,32.2,BOTTOM,15,31,10,234,141,517,4,15,901,37,40,-71,-112,-5,33,148,-1,781,488,-1,2388,1193,-11,3,85.0,1168.944099378882,1165.7453416149067,0.0,3.198757763975155,278.41614906832297,596.4285714285713,249,16918,2,1,0,1,13,31.80000001192093,1,0.7763975155279502,0.3105590062111801,0.186335403726708,0.0,0.0,0.124223602484472,168.4782608695652,0.0,0.0,747.0496894409937,524.8447204968944,0.45,3,2,10,3,0,0,0,,
EUW1_7707174946,32.2,UTILITY,37,31,10,234,141,517,4,15,901,37,40,0,-81,-7,-40,-286,-16,-348,-464,-12,411,195,-12,4,5.0,540.9937888198757,142.14285714285714,398.8509316770186,0.0,144.22360248447202,290.2484472049689,22,9892,2,2,0,2,14,0.0,0,3.291925465838509,1.2732919254658384,0.248447204968944,0.186335403726708,0.6211180124223602,1.894409937888199,1098.5403726708073,720.4347826086956,363.9751552795031,758.6335403726707,497.5155279503105,0.61,3,2,10,3,0,0,0,,
EUW1_7706911537,35.15,TOP,98,98,83,246,427,38,895,901,29,16,267,88,155,4,99,-238,-7,-2202,-1090,-27,-2177,-637,-27,3,80.0,606.4864864864865,349.70128022759604,219.9715504978663,36.78520625889047,196.8136557610242,264.40967283072547,249,13923,0,1,0,1,15,9.0,0,0.7396870554765292,0.3129445234708393,0.0284495021337126,0.0284495021337126,0.8250355618776671,8.136557610241821,102.56045519203414,0.0,161.87766714082505,1261.2233285917498,1964.7226173541965,0.61,2,1,8,2,1,3,0,,
EUW1_7706911537,35.15,JUNGLE,246,98,83,246,427,38,895,901,29,16,267,865,352,6,1351,388,6,698,134,21,3241,529,13,7,,795.7041251778094,700.4551920341395,80.96728307254624,14.253200568990044,204.2389758179232,1269.900426742532,269,17623,1,1,1,6,6,75.00000011920929,1,0.8819345661450925,0.1137980085348506,0.0853485064011379,0.0568990042674253,0.9103840682788052,8.961593172119489,347.93741109530583,0.0,0.0,1220.6258890469417,1030.5832147937413,0.61,2,1,8,2,1,3,0,66.0,20.0
EUW1_7706911537,35.15,MIDDLE,38,98,83,246,427,38,895,901,29,16,267,-378,-140,-7,-1728,-820,-28,-2937,-957,-31,-965,-53,-34,4,60.0,1241.5078236130869,79.17496443812233,1115.8748221906117,46.42958748221906,143.98293029871977,148.62019914651495,207,14943,0,0,1,1,13,0.0,1,0.9957325746799432,0.4551920341394025,0.0284495021337126,0.0,0.3698435277382646,5.23470839260313,227.53911806543385,0.0,0.0,1425.547652916074,1628.136557610242,0.58,2,1,8,2,1,3,0,,
EUW1_7706911537,35.15,BOTTOM,901,98,83,246,427,38,895,901,29,16,267,358,192,-6,608,511,5,1686,828,24,1425,998,28,4,83.0,1462.247510668563,970.8677098150782,285.74679943100995,205.6045519203414,258.49217638691323,578.4352773826458,299,18580,1,1,0,1,15,76.75000002980232,0,0.7681365576102418,0.3698435277382646,0.1422475106685633,0.0,0.4836415362731152,10.611664295874824,157.49644381223328,0.0,0.0,937.638691322902,597.4679943100996,0.53,2,1,8,2,1,3,0,,
EUW1_7706911537,35.15,UTILITY,16,98,83,246,427,38,895,901,29,16,267,355,130,-1,408,2,-2,213,-368,-3,611,-94,-7,5,13.0,205.00711237553344,12.517780938833573,136.47226173541964,55.98862019914652,108.7908961593172,136.98435277382646,18,10467,2,1,1,2,11,1.0,0,3.1578947368421053,1.3086770981507825,0.1422475106685633,0.1991465149359886,1.0810810810810811,4.068278805120911,1943.4139402560456,1608.136557610242,126.08819345661452,424.1820768136558,247.31152204836417,0.79,2,1,8,2,1,3,0,,
EUW1_7706869317,28.25,TOP,31,31,92,234,106,157,90,901,51,201,267,-190,-262,-10,-654,-673,-20,-606,-662,-17,403,276,-19,3,66.0,670.9026548672566,90.08849557522124,401.0265486725664,179.75221238938053,261.7345132743363,532.6725663716815,189,12172,2,1,0,1,20,0.0,1,0.9203539823008848,0.3539823008849557,0.1061946902654867,0.0,1.6991150442477876,23.716814159292035,284.7433628318584,0.0,0.0,1075.2212389380531,1173.7345132743362,0.42,3,1,8,1,0,3,0,,
EUW1_7706869317,28.25,JUNGLE,234,31,92,234,106,157,90,901,51,201,267,520,182,0,1438,377,6,1162,410,4,679,402,-14,10,,749.9469026548672,630.3716814159292,94.58407079646018,24.99115044247788,85.76991150442478,1282.6194690265486,187,13833,3,1,0,4,13,12.800000041723251,0,1.415929203539823,0.1415929203539823,0.2123893805309734,0.1415929203539823,0.7787610619469026,7.150442477876106,552.637168141593,10.47787610619469,0.0,1025.3097345132744,821.5221238938053,0.65,3,1,8,1,0,3,0,78.0,12.0
EUW1_7706869317,28.25,MIDDLE,157,31,92,234,106,157,90,901,51,201,267,346,-468,3,-12,-679,0,-57,-497,-7,342,720,0,3,86.0,543.0796460176991,426.72566371681415,69.66371681415929,46.690265486725664,466.9380530973451,673.2389380530974,223,11289,1,1,0,1,16,12.0,1,0.7787610619469026,0.3185840707964602,0.1769911504424778,0.0,0.495575221238938,3.752212389380531,287.82300884955754,0.0,0.0,756.7433628318585,864.7433628318585,0.32,3,1,8,1,0,3,0,,
EUW1_7706869317,28.25,BOTTOM,901,31,92,234,106,157,90,901,51,201,267,-540,-136,-8,-801,18,-20,-1380,-29,-19,-600,1621,-29,7,68.0,1129.5575221238937,797.0973451327434,221.73451327433628,110.65486725663716,311.3274336283186,537.8053097345132,199,14716,2,1,0,1,19,0.0,2,0.6371681415929203,0.3539823008849557,0.1769911504424778,0.0,0.5309734513274337,8.601769911504425,214.2654867256637,0.0,0.0,718.5840707964602,336.46017699115043,0.71,3,1,8,1,0,3,0,,
EUW1_7706869317,28.25,UTILITY,201,31,92,234,106,157,90,901,51,201,267,-5,-69,1,263,-81,1,-74,-157,3,489,1013,7,9,15.0,380.070796460177,75.75221238938053,283.11504424778764,21.168141592920357,74.76106194690266,141.09734513274336,30,8729,3,1,0,2,18,9.0,0,2.5486725663716814,1.0265486725663715,0.3893805309734513,0.1769911504424778,1.9115044247787607,8.176991150442477,181.9115044247788,47.575221238938056,0.0,992.6725663716816,876.1061946902655,0.81,3,1,8,1,0,3,0,,
EUW1_7706825061,34.93333333333333,TOP,67,67,92,120,77,163,38,901,910,350,37,620,30,8,943,685,22,1676,731,28,2879,1363,29,4,81.0,1367.4332061068703,917.5477099236642,103.36832061068704,346.48854961832063,697.5000000000001,1744.7519083969466,267,18689,3,2,1,3,25,50.0,3,0.4866412213740458,0.3148854961832061,0.0572519083969465,0.0,0.4866412213740458,3.75,383.9599236641222,0.0,0.0,1014.18893129771,775.9637404580153,0.53,3,2,10,1,1,3,0,,
EUW1_7706825061,34.93333333333333,JUNGLE,120,67,92,120,77,163,38,901,910,350,37,200,133,2,248,958,16,612,594,11,870,428,6,6,,899.5419847328245,694.4656488549618,174.36068702290078,30.715648854961835,98.10114503816794,1212.7099236641222,287,16952,3,2,1,6,9,41.45000013709068,1,1.2309160305343512,0.4866412213740458,0.0286259541984732,0.0858778625954198,1.0591603053435117,7.328244274809161,946.2595419847328,0.0,0.0,1773.4637404580155,1564.2366412213742,0.72,3,2,10,1,1,3,0,78.0,33.0
EUW1_7706825061,34.93333333333333,MIDDLE,163,67,92,120,77,163,38,901,910,350,37,453,334,16,1163,1028,29,788,37,25,382,304,37,2,83.0,1080.4007633587787,59.45610687022901,1003.969465648855,16.946564885496183,129.6469465648855,268.6832061068703,245,13661,1,2,0,2,5,41.0,2,0.6297709923664123,0.3435114503816794,0.0,0.0,1.6889312977099238,25.59160305343512,163.05343511450383,0.0,0.0,852.0801526717559,782.6335877862596,0.5,3,2,10,1,1,3,0,,
EUW1_7706825061,34.93333333333333,BOTTOM,901,67,92,120,77,163,38,901,910,350,37,424,-135,2,-279,-804,-9,-610,-1538,-23,-931,-1477,-28,4,78.0,1214.4274809160306,835.1049618320611,262.1851145038168,117.10877862595422,160.13358778625957,453.17748091603056,228,14641,1,2,0,3,10,8.0,0,0.9160305343511452,0.4293893129770992,0.200381679389313,0.0286259541984732,0.6297709923664123,8.874045801526718,107.3759541984733,0.0,0.0,978.8931297709923,663.320610687023,0.47,3,2,10,1,1,3,0,,
EUW1_7706825061,34.93333333333333,UTILITY,350,67,92,120,77,163,38,901,910,350,37,202,320,-3,318,645,-5,373,567,-7,590,722,-10,5,4.0,268.2538167938932,9.131679389312978,257.4332061068703,1.6316793893129773,33.37786259541985,35.63931297709924,6,10118,1,2,0,2,11,1.0,0,2.318702290076336,1.2309160305343512,0.0,0.2290076335877862,0.9160305343511452,8.444656488549619,540.8874045801527,479.3416030534352,484.9809160305344,335.9828244274809,140.0381679389313,0.72,3,2,10,1,1,3,0,,
EUW1_7706732639,24.933333333333334,TOP,904,904,92,245,234,901,34,134,29,267,201,-89,31,-8,496,399,6,2195,2148,27,2464,2545,35,2,89.0,669.6256684491979,644.7994652406417,22.058823529411764,2.727272727272727,771.5775401069519,1222.25935828877,255,13904,0,1,1,2,17,42.75,3,0.962566844919786,0.4010695187165775,0.0,0.0,0.8021390374331551,8.262032085561497,486.6577540106952,0.0,0.0,869.7994652406417,645.8823529411765,0.38,1,1,11,2,1,3,0,,
EUW1_7706732639,24.933333333333334,JUNGLE,245,904,92,245,234,901,34,134,29,267,201,-436,-842,-23,472,-511,-27,-1533,-2748,-58,-3228,-3486,-68,7,,633.1684491978609,83.5427807486631,477.192513368984,72.39304812834224,261.01604278074865,1465.7085561497329,134,11805,1,1,1,5,12,4.000000029802322,0,0.5614973262032086,0.160427807486631,0.0,0.0,0.6417112299465241,13.836898395721924,439.97326203208553,0.0,0.0,1133.542780748663,715.9491978609626,0.62,1,1,11,2,1,3,0,57.0,0.0
EUW1_7706732639,24.933333333333334,MIDDLE,901,904,92,245,234,901,34,134,29,267,201,153,125,7,1035,116,7,2695,1606,38,3550,1431,40,6,82.0,971.6711229946524,756.7780748663101,171.01604278074865,43.79679144385027,386.1497326203208,646.0026737967914,226,12957,0,1,0,1,12,65.40000003576279,0,0.7219251336898396,0.4411764705882353,0.0401069518716577,0.0,0.3609625668449198,13.596256684491978,248.50267379679144,0.0,0.0,673.716577540107,454.7326203208556,0.54,1,1,11,2,1,3,0,,
EUW1_7706732639,24.933333333333334,BOTTOM,134,904,92,245,234,901,34,134,29,267,201,27,287,13,579,946,23,866,855,27,1373,1176,22,5,88.0,1035.1604278074867,25.66844919786096,970.9893048128342,38.462566844919785,320.4946524064171,364.8529411764706,204,12060,0,1,0,1,13,49.0,2,0.4411764705882353,0.2807486631016043,0.0401069518716577,0.0,1.96524064171123,14.598930481283425,38.462566844919785,0.0,0.0,717.8743315508021,307.25935828877004,0.33,1,1,11,2,1,3,0,,
EUW1_7706732639,24.933333333333334,UTILITY,267,904,92,245,234,901,34,134,29,267,201,-361,21,0,-122,259,2,-557,-23,-5,-1109,-944,-8,7,15.0,264.9866310160428,53.90374331550802,211.0427807486631,0.0,83.2620320855615,99.34491978609626,20,7163,0,1,1,2,8,3.0,0,2.6871657754010694,0.7620320855614974,0.2005347593582887,0.0401069518716577,1.2433155080213905,6.537433155080214,451.0427807486631,311.43048128342247,69.54545454545455,493.7967914438503,212.2058823529412,0.58,1,1,11,2,1,3,0,,
EUW1_7706704935,24.466666666666665,TOP,41,41,24,35,234,517,800,221,804,60,40,397,611,14,738,1014,20,1675,1965,34,3660,2775,42,5,86.0,940.9128065395096,702.3024523160764,107.90190735694824,130.66757493188013,640.3405994550409,882.057220708447,222,14027,0,0,1,1,22,57.80000001192093,3,1.0626702997275206,0.449591280653951,0.0,0.0408719346049046,0.4087193460490463,9.114441416893731,220.91280653950955,0.0,0.0,799.9455040871935,525.4904632152588,0.39,4,1,10,2,1,3,0,,
EUW1_7706704935,24.466666666666665,JUNGLE,35,41,24,35,234,517,800,221,804,60,40,322,112,-4,278,19,-1,656,-371,-15,622,742,-5,3,,572.9427792915532,44.019073569482295,436.7574931880109,92.12534059945504,194.34604904632155,1263.474114441417,179,11347,4,1,0,4,15,16.0,1,0.6130790190735695,0.0817438692098092,0.1226158038147139,0.0,0.9809264305177112,29.509536784741147,305.51771117166214,0.0,0.0,545.3542234332425,281.32152588555863,0.35,4,1,10,2,1,3,0,72.0,13.0
EUW1_7706704935,24.466666666666665,MIDDLE,517,41,24,35,234,517,800,221,804,60,40,-140,46,-3,-306,-207,-12,-586,-580,-24,-2320,-737,-28,1,87.0,293.2970027247957,6.825613079019074,286.43051771117166,0.0,113.6648501362398,281.77111716621255,175,7995,2,1,0,1,3,4.0,0,0.6539509536784741,0.4087193460490463,0.0,0.0,0.2452316076294278,11.076294277929156,129.35967302452318,4.087193460490464,0.0,850.9128065395096,552.1389645776567,0.13,4,1,10,2,1,3,0,,
EUW1_7706704935,24.466666666666665,BOTTOM,221,41,24,35,234,517,800,221,804,60,40,896,254,8,1403,95,18,4780,2340,60,5838,2464,55,9,94.0,983.9509536784742,769.9863760217984,206.0762942779292,7.84741144414169,414.5640326975477,886.3487738419619,222,14767,3,1,0,1,15,58.0,3,0.6539509536784741,0.2452316076294278,0.0817438692098092,0.0,0.1634877384196185,2.166212534059946,143.78746594005452,0.0,0.0,468.7193460490464,256.5940054495913,0.58,4,1,10,2,1,3,0,,
EUW1_7706704935,24.466666666666665,UTILITY,60,41,24,35,234,517,800,221,804,60,40,447,240,2,581,398,2,1231,1583,7,1445,790,7,9,24.0,754.8637602179837,80.14986376021798,628.8147138964578,45.817438692098094,342.425068119891,1044.114441416894,39,9603,2,1,1,2,11,13.0,3,3.106267029972752,1.0626702997275206,0.1634877384196185,0.2043596730245231,1.0626702997275206,1.8801089918256133,168.96457765667577,0.0,0.0,502.5204359673025,223.36512261580384,0.45,4,1,10,2,1,3,0,,
EUW1_7705939833,24.383333333333333,TOP,266,266,904,120,131,55,92,498,901,161,267,697,548,7,1602,1720,16,3197,3032,31,4334,4508,46,6,76.0,1476.7464114832535,1307.5324675324675,111.67464114832536,57.49829118250171,339.6582365003418,339.6582365003418,191,11614,0,0,0,0,11,60.0,7,0.7382091592617909,0.2870813397129186,0.0,0.0410116199589883,1.0252904989747096,9.227614490772384,657.3342447026657,0.0,0.0,1460.7928913192072,1151.237183868763,0.3,1,1,10,2,1,3,0,,
EUW1_7705939833,24.383333333333333,JUNGLE,120,266,904,120,131,55,92,498,901,161,267,53,-93,2,176,66,-1,1595,2158,26,1932,3924,47,7,,763.4313055365687,668.6944634313055,78.86534518113466,15.830485304169516,68.07928913192072,2036.0218728639784,247,14437,1,1,1,5,7,82.60000005364418,1,0.4511278195488722,0.0,0.0410116199589883,0.0,0.7382091592617909,12.836637047163364,742.0642515379358,0.0,0.0,1039.8906356801094,1226.6575529733425,0.45,1,1,10,2,1,3,0,72.0,36.0
EUW1_7705939833,24.383333333333333,MIDDLE,55,266,904,120,131,55,92,498,901,161,267,-12,126,0,355,1388,4,836,1328,13,2356,2435,28,6,75.0,866.5755297334244,64.2652084757348,761.8728639781272,40.39644565960356,488.8174982911825,488.8174982911825,198,12320,0,0,0,0,16,33.0,2,0.7382091592617909,0.2460697197539302,0.0410116199589883,0.0,0.0410116199589883,1.394395078605605,246.27477785372523,0.0,0.0,727.3410799726589,474.2583732057416,0.36,1,1,10,2,1,3,0,,
EUW1_7705939833,24.383333333333333,BOTTOM,498,266,904,120,131,55,92,498,901,161,267,311,77,6,581,213,4,1874,1214,12,2461,835,3,7,79.0,964.06015037594,957.5803144224196,6.438824333561176,0.0,446.4114832535885,813.6295283663704,212,11956,0,1,0,1,8,18.0,2,0.4101161995898838,0.2460697197539302,0.0,0.0,0.5741626794258373,0.7382091592617909,175.98086124401914,0.0,0.0,638.4278879015721,370.2939166097061,0.33,1,1,10,2,1,3,0,,
EUW1_7705939833,24.383333333333333,UTILITY,161,266,904,120,131,55,92,498,901,161,267,296,198,-3,448,-58,3,1465,311,5,1811,-920,11,7,14.0,622.2693096377307,44.90772385509228,452.97334244702665,124.34723171565275,56.26794258373206,92.76828434723171,34,8186,1,0,0,0,6,15.0,0,2.583732057416268,0.861244019138756,0.4101161995898838,0.1230348598769651,1.4764183185235815,7.669172932330827,88.79015721120984,0.0,0.0,456.7053998632946,229.7060833902939,0.39,1,1,10,2,1,3,0,,
EUW1_7715979348,38.53333333333333,TOP,92,92,19,35,904,3,157,15,74,43,12,-890,-848,-21,-1741,-1133,-44,-3003,-3266,-57,-4773,-2977,-54,4,52.0,877.9152249134949,791.3927335640138,5.96885813148789,80.52768166089966,249.4463667820069,279.4982698961938,293,16258,1,0,0,0,8,0.0,1,0.3892733564013841,0.129757785467128,0.0778546712802768,0.0,1.4013840830449829,9.86159169550173,451.6089965397924,0.0,0.0,1161.4100346020762,1803.295847750865,0.54,2,0,8,2,1,3,0,,
EUW1_7715979348,38.53333333333333,JUNGLE,35,92,19,35,904,3,157,15,74,43,12,772,442,7,1044,893,27,455,848,31,-358,-889,8,7,,985.0692041522492,670.8996539792388,240.5190311418685,73.65051903114187,194.84429065743944,684.6539792387543,225,19044,2,0,1,4,14,38.20000010728836,1,0.726643598615917,0.0,0.129757785467128,0.0,1.0899653979238757,23.979238754325262,237.40484429065745,0.0,0.0,851.1851211072665,538.3131487889274,0.62,2,0,8,2,1,3,0,65.0,18.0
EUW1_7715979348,38.53333333333333,MIDDLE,3,92,19,35,904,3,157,15,74,43,12,481,231,9,173,-401,-11,-172,-834,-29,-1402,-2019,-42,9,74.0,1321.8166089965398,13.546712802768166,1186.9204152249135,121.32352941176472,97.83737024221452,120.57093425605537,254,15342,1,0,0,1,9,12.0,2,0.7525951557093425,0.3114186851211072,0.1038062283737024,0.0,2.517301038062284,9.705882352941178,182.05017301038063,0.0,67.11072664359862,1063.365051903114,1916.522491349481,0.73,2,0,8,2,1,3,0,,
EUW1_7715979348,38.53333333333333,BOTTOM,15,92,19,35,904,3,157,15,74,43,12,625,-143,14,373,-27,31,-733,-547,32,-2459,-2711,22,3,90.0,1620.3114186851212,1538.5640138408305,17.387543252595158,64.30795847750865,273.3477508650519,273.3477508650519,402,21910,0,0,0,0,17,185.34999999403956,0,0.6747404844290658,0.2076124567474048,0.1816608996539792,0.0519031141868512,0.0778546712802768,2.569204152249135,271.1418685121108,0.0,0.0,794.0657439446367,566.3927335640138,0.6,2,0,8,2,1,3,0,,
EUW1_7715979348,38.53333333333333,UTILITY,43,92,19,35,904,3,157,15,74,43,12,582,339,-2,640,536,-1,475,1736,-1,387,675,0,7,8.0,401.4446366782007,60.41522491349481,335.9948096885813,5.008650519031142,54.26470588235294,69.34256055363322,40,11582,2,0,0,0,5,25.400000005960464,0,3.062283737024221,1.2975778546712804,0.3633217993079585,0.0519031141868512,1.583044982698962,6.85121107266436,497.1020761245675,360.5709342560554,464.8442906574394,574.7491349480969,432.9498269896194,0.83,2,0,8,2,1,3,0,,
EUW1_7715941246,27.0,TOP,799,799,150,904,77,45,54,222,523,37,267,149,310,0,202,146,4,-44,-20,-9,-851,-873,-20,0,80.0,817.8888888888889,779.8888888888889,0.0,37.96296296296296,251.92592592592592,326.22222222222223,217,9902,0,1,0,1,5,9.0,0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.4814814814814814,10.148148148148149,218.11111111111111,0.0,0.0,1077.7777777777778,1451.8148148148148,0.24,2,1,7,1,0,0,0,,
EUW1_7715941246,27.0,JUNGLE,904,799,150,904,77,45,54,222,523,37,267,-26,-97,-2,421,236,-1,-1290,-973,-5,-2598,-701,7,3,,659.5185185185185,622.2592592592592,21.296296296296298,15.925925925925926,191.0,889.4074074074074,186,10822,2,0,0,0,6,11.000000059604645,0,0.6296296296296297,0.074074074074074,0.1851851851851851,0.037037037037037,0.8888888888888888,13.88888888888889,642.1111111111111,0.0,0.0,1609.6666666666667,1092.0,0.45,2,1,7,1,0,0,0,76.0,0.0
EUW1_7715941246,27.0,MIDDLE,45,799,150,904,77,45,54,222,523,37,267,178,144,11,980,993,26,1742,1464,35,1265,1648,18,5,103.0,1256.0,56.407407407407405,1193.925925925926,5.666666666666667,238.07407407407408,446.6296296296296,226,13377,0,1,0,1,11,44.0,3,0.2592592592592592,0.2592592592592592,0.0,0.0,0.8888888888888888,4.592592592592593,287.3333333333333,34.44444444444444,0.0,1054.037037037037,602.4444444444445,0.72,2,1,7,1,0,0,0,,
