matchId,teamId,patch,window_early,window_mid,is_neutral_early,gold_diff_14,tower_diff_14,OBS_TEAM_FOCUS_EARLY,SUCCESS_TEAM_FOCUS_EARLY,OBS_JG_STYLE_EARLY,SUCCESS_JG_STYLE_EARLY,OBS_MAP_MODE_MID,SUCCESS_MAP_MODE_MID,X_BOTTOM_Champ,X_JUNGLE_Champ,X_MIDDLE_Champ,X_TOP_Champ,X_UTILITY_Champ
7696555277,200,16.2,0-14,14-25,1,-2345,-1,NEUTRAL,,GANK_HEAVY,1,,,202,163,245,126,16
7696559928,100,16.2,0-14,14-25,1,1090,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,81,91,105,26,12
7696559928,200,16.2,0-14,14-25,1,1090,1,BOT,1,FARM_HEAVY,1,GROUP,1,110,799,127,43,89
7696565007,100,16.2,0-14,14-25,1,1770,0,NEUTRAL,,MIXED,,GROUP,1,145,19,4,166,432
7696565007,200,16.2,0-14,14-25,1,1770,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,18,126,238,34,12
7696574623,100,16.2,0-14,14-25,0,4366,1,NEUTRAL,,GANK_HEAVY,1,,,21,59,110,150,25
7696574623,200,16.2,0-14,14-25,0,4366,1,TOP,0,GANK_HEAVY,1,,,222,245,84,897,201
7696579998,100,16.2,0-14,14-25,1,1103,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,202,77,105,80,22
7696579998,200,16.2,0-14,14-25,1,1103,0,BOT,0,MIXED,,GROUP,1,110,5,8,266,267
7696582106,100,16.2,0-14,14-25,1,-2397,0,NEUTRAL,,GANK_HEAVY,1,GROUP,0,804,126,68,799,111
7696582106,200,16.2,0-14,14-25,1,-2397,0,TOP,0,MIXED,,SPLIT,1,50,203,161,110,89
7696598580,100,16.2,0-14,14-25,0,2827,0,BOT,1,FARM_HEAVY,0,GROUP,1,96,234,13,240,117
7696598580,200,16.2,0-14,14-25,0,2827,0,NEUTRAL,,MIXED,,GROUP,1,92,141,69,114,555
7696600055,100,16.2,0-14,14-25,1,366,1,NEUTRAL,,MIXED,,GROUP,1,804,131,58,122,60
7696600055,200,16.2,0-14,14-25,1,366,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,51,517,157,36,432
7696602097,100,16.2,0-14,14-25,0,4559,1,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,523,427,246,23,497
7696602097,200,16.2,0-14,14-25,0,4559,1,NEUTRAL,,MIXED,,GROUP,1,910,91,13,92,48
7696606328,100,16.2,0-14,14-25,0,4314,2,BOT,1,MIXED,,GROUP,1,2,799,105,41,517
7696606328,200,16.2,0-14,14-25,0,4314,2,NEUTRAL,,MIXED,,GROUP,1,523,91,3,26,412
7696607528,100,16.2,0-14,14-25,0,-7625,0,NEUTRAL,,MIXED,,,,81,887,103,777,111
7696607528,200,16.2,0-14,14-25,0,-7625,0,NEUTRAL,,FARM_HEAVY,0,,,42,59,7,14,555
7696610498,100,16.2,0-14,14-25,0,-2603,0,NEUTRAL,,MIXED,,GROUP,1,29,82,157,19,201
7696610498,200,16.2,0-14,14-25,0,-2603,0,BOT,1,FARM_HEAVY,0,GROUP,1,119,245,4,799,555
7696615660,100,16.2,0-14,14-25,0,-4163,-1,BOT,0,MIXED,,,,50,234,99,43,432
7696615660,200,16.2,0-14,14-25,0,-4163,-1,NEUTRAL,,MIXED,,,,147,200,517,39,12
7696624896,100,16.2,0-14,14-25,1,1962,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,42,126,134,54,555
7696624896,200,16.2,0-14,14-25,1,1962,0,NEUTRAL,,MIXED,,GROUP,1,136,163,157,517,432
7696633661,100,16.2,0-14,14-25,1,675,0,BOT,1,MIXED,,GROUP,1,202,245,166,75,235
7696633661,200,16.2,0-14,14-25,1,675,0,NEUTRAL,,MIXED,,GROUP,1,42,799,910,69,888
7696641147,100,16.2,0-14,14-25,0,-7499,-2,TOP,1,FARM_HEAVY,1,,,523,131,50,904,111
7696641147,200,16.2,0-14,14-25,0,-7499,-2,BOT,1,FARM_HEAVY,0,,,22,126,517,43,201
7696642810,100,16.2,0-14,14-25,0,-5071,-1,NEUTRAL,,FARM_HEAVY,0,,,22,120,13,27,43
7696642810,200,16.2,0-14,14-25,0,-5071,-1,NEUTRAL,,FARM_HEAVY,1,,,523,254,105,92,12
7696649141,100,16.2,0-14,14-25,0,3255,0,BOT,1,FARM_HEAVY,0,,,29,799,103,31,555
7696649141,200,16.2,0-14,14-25,0,3255,0,NEUTRAL,,MIXED,,,,221,59,711,133,37
7696649640,100,16.2,0-14,14-25,1,-419,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,42,141,13,36,267
7696649640,200,16.2,0-14,14-25,1,-419,0,BOT,1,GANK_HEAVY,1,GROUP,1,147,517,126,777,117
7696651522,100,16.2,0-14,14-25,1,-241,0,BOT,1,GANK_HEAVY,1,,,202,54,69,39,517
7696651522,200,16.2,0-14,14-25,1,-241,0,NEUTRAL,,MIXED,,,,81,799,13,86,43
7696654421,100,16.2,0-14,14-25,1,1073,0,NEUTRAL,,MIXED,,SPLIT,1,145,427,246,39,518
7696654421,200,16.2,0-14,14-25,1,1073,0,NEUTRAL,,MIXED,,SPLIT,1,236,121,13,904,432
7696658504,100,16.2,0-14,14-25,1,-967,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,115,59,238,122,412
7696658504,200,16.2,0-14,14-25,1,-967,0,NEUTRAL,,MIXED,,GROUP,1,236,131,166,9,267
7696661722,100,16.2,0-14,14-25,1,1096,1,NEUTRAL,,MIXED,,GROUP,1,51,54,55,58,78
7696661722,200,16.2,0-14,14-25,1,1096,1,TOP,0,GANK_HEAVY,1,SPLIT,1,804,64,517,107,111
7696664093,100,16.2,0-14,14-25,1,-2391,0,NEUTRAL,,MIXED,,GROUP,1,523,234,3,36,497
7696664093,200,16.2,0-14,14-25,1,-2391,0,TOP,1,MIXED,,GROUP,1,115,72,105,67,111
7696675685,100,16.2,0-14,14-25,1,-1971,0,BOT,0,MIXED,,,,804,131,3,141,83
7696675685,200,16.2,0-14,14-25,1,-1971,0,NEUTRAL,,GANK_HEAVY,1,,,99,234,893,777,432
7696684941,100,16.2,0-14,14-25,0,-3191,1,NEUTRAL,,MIXED,,GROUP,1,29,904,13,114,117
7696684941,200,16.2,0-14,14-25,0,-3191,1,TOP,0,FARM_HEAVY,1,GROUP,1,145,799,55,887,111
7696687824,100,16.2,0-14,14-25,1,1651,0,BOT,1,MIXED,,,,110,36,4,950,43
7696687824,200,16.2,0-14,14-25,1,1651,0,NEUTRAL,,FARM_HEAVY,0,,,222,64,54,84,267
7696694882,100,16.2,0-14,14-25,0,7861,2,NEUTRAL,,FARM_HEAVY,1,,,115,421,133,77,89
7696694882,200,16.2,0-14,14-25,0,7861,2,NEUTRAL,,GANK_HEAVY,1,,,202,91,38,904,432
7696695602,100,16.2,0-14,14-25,1,-2097,0,NEUTRAL,,MIXED,,GROUP,1,22,64,38,127,43
7696695602,200,16.2,0-14,14-25,1,-2097,0,BOT,0,FARM_HEAVY,1,GROUP,1,202,30,157,26,111
7696697039,100,16.2,0-14,14-25,0,3924,1,BOT,1,GANK_HEAVY,1,GROUP,1,8,141,133,84,235
7696697039,200,16.2,0-14,14-25,0,3924,1,TOP,0,GANK_HEAVY,1,GROUP,1,147,104,42,79,526
7696705802,100,16.2,0-14,14-25,0,3341,0,NEUTRAL,,FARM_HEAVY,0,SPLIT,1,42,126,98,887,497
7696705802,200,16.2,0-14,14-25,0,3341,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,804,91,246,136,526
7696707811,100,16.2,0-14,14-25,1,1712,0,NEUTRAL,,MIXED,,,,236,59,61,57,432
7696707811,200,16.2,0-14,14-25,1,1712,0,NEUTRAL,,GANK_HEAVY,1,,,110,887,67,9,201
7696723538,100,16.2,0-14,14-25,0,5288,2,NEUTRAL,,FARM_HEAVY,1,GROUP,1,804,5,112,14,888
7696723538,200,16.2,0-14,14-25,0,5288,2,NEUTRAL,,MIXED,,GROUP,1,145,266,84,114,518
7696746405,100,16.2,0-14,14-25,0,-76,2,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,13,120,112,58,235
7696746405,200,16.2,0-14,14-25,0,-76,2,NEUTRAL,,MIXED,,GROUP,1,523,59,38,84,111
7696749249,100,16.2,0-14,14-25,1,-362,-1,NEUTRAL,,MIXED,,GROUP,1,147,131,777,126,99
7696749249,200,16.2,0-14,14-25,1,-362,-1,TOP,0,GANK_HEAVY,1,GROUP,1,221,427,517,164,43
7696752364,100,16.2,0-14,14-25,1,102,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,15,799,34,67,43
7696752364,200,16.2,0-14,14-25,1,102,0,BOT,1,MIXED,,GROUP,0,110,131,904,51,526
7696755415,100,16.2,0-14,14-25,1,1286,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,42,76,4,6,80
7696755415,200,16.2,0-14,14-25,1,1286,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,804,799,103,904,267
7696770347,100,16.2,0-14,14-25,0,3137,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,51,126,105,67,22
7696770347,200,16.2,0-14,14-25,0,3137,-1,NEUTRAL,,MIXED,,SPLIT,1,523,245,80,90,111
7696774992,100,16.2,0-14,14-25,1,-19,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,142,121,7,122,526
7696774992,200,16.2,0-14,14-25,1,-19,0,BOT,0,GANK_HEAVY,1,GROUP,1,96,59,238,85,518
7696778185,100,16.2,0-14,14-25,0,3296,0,BOT,1,GANK_HEAVY,1,GROUP,1,804,56,8,122,147
7696778185,200,16.2,0-14,14-25,0,3296,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,236,107,13,6,223
7696783889,100,16.2,0-14,14-25,1,-607,1,TOP,0,MIXED,,GROUP,1,202,20,8,904,555
7696783889,200,16.2,0-14,14-25,1,-607,1,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,110,266,800,17,518
7696793644,100,16.2,0-14,14-25,0,-3499,-1,NEUTRAL,,MIXED,,GROUP,1,222,59,26,887,497
7696793644,200,16.2,0-14,14-25,0,-3499,-1,NEUTRAL,,MIXED,,GROUP,1,81,141,142,19,44
7696793840,100,16.2,0-14,14-25,1,1505,1,BOT,1,GANK_HEAVY,1,GROUP,1,51,35,711,136,43
7696793840,200,16.2,0-14,14-25,1,1505,1,NEUTRAL,,MIXED,,GROUP,1,202,19,30,36,7
7696794016,100,16.2,0-14,14-25,0,4213,1,NEUTRAL,,MIXED,,GROUP,1,145,122,13,240,518
7696794016,200,16.2,0-14,14-25,0,4213,1,NEUTRAL,,MIXED,,GROUP,1,804,107,163,133,267
7696806093,100,16.2,0-14,14-25,1,-2115,-1,NEUTRAL,,FARM_HEAVY,0,,,804,20,157,92,26
7696806093,200,16.2,0-14,14-25,1,-2115,-1,TOP,1,MIXED,,,,110,121,9,799,40
7696812212,100,16.2,0-14,14-25,1,745,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,145,120,517,897,117
7696812212,200,16.2,0-14,14-25,1,745,0,BOT,1,FARM_HEAVY,0,GROUP,1,22,121,238,68,902
7696813888,100,16.2,0-14,14-25,0,4204,2,BOT,1,MIXED,,,,202,121,126,85,50
7696813888,200,16.2,0-14,14-25,0,4204,2,NEUTRAL,,MIXED,,,,147,876,246,19,99
7696818906,100,16.2,0-14,14-25,0,3009,2,NEUTRAL,,MIXED,,GROUP,1,523,799,103,887,432
7696818906,200,16.2,0-14,14-25,0,3009,2,NEUTRAL,,GANK_HEAVY,1,GROUP,1,110,120,1,114,111
7696833293,100,16.2,0-14,14-25,0,-4798,-1,NEUTRAL,,MIXED,,,,222,30,245,36,201
7696833293,200,16.2,0-14,14-25,0,-4798,-1,NEUTRAL,,MIXED,,,,119,163,55,166,497
7696842009,100,16.2,0-14,14-25,1,437,1,NEUTRAL,,FARM_HEAVY,1,GROUP,1,115,427,105,75,12
7696842009,200,16.2,0-14,14-25,1,437,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,523,246,63,799,497
7696842725,100,16.2,0-14,14-25,1,732,1,TOP,1,GANK_HEAVY,1,GROUP,1,145,30,238,114,16
7696842725,200,16.2,0-14,14-25,1,732,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,804,126,4,6,76
7696844039,100,16.2,0-14,14-25,0,2867,1,NEUTRAL,,MIXED,,GROUP,1,110,59,103,69,518
7696844039,200,16.2,0-14,14-25,0,2867,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,96,126,61,897,78
7696853185,100,16.2,0-14,14-25,1,-1330,0,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,236,126,7,68,267
7696853185,200,16.2,0-14,14-25,1,-1330,0,NEUTRAL,,MIXED,,SPLIT,1,50,163,18,14,161
7696853438,100,16.2,0-14,14-25,0,5150,0,TOP,1,MIXED,,,,523,200,893,24,350
7696853438,200,16.2,0-14,14-25,0,5150,0,NEUTRAL,,FARM_HEAVY,0,,,901,11,887,106,267
7696860798,100,16.2,0-14,14-25,0,2657,0,NEUTRAL,,MIXED,,,,523,107,134,13,111
7696860798,200,16.2,0-14,14-25,0,2657,0,BOT,1,FARM_HEAVY,0,,,115,200,136,6,43
7696863368,100,16.2,0-14,14-25,0,3889,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,22,518,950,58,497
7696863368,200,16.2,0-14,14-25,0,3889,1,NEUTRAL,,MIXED,,GROUP,1,157,121,7,68,902
7696864159,100,16.2,0-14,14-25,0,3094,0,BOT,1,FARM_HEAVY,1,,,145,56,8,72,555
7696864159,200,16.2,0-14,14-25,0,3094,0,NEUTRAL,,MIXED,,,,81,121,517,36,201
7696864863,100,16.2,0-14,14-25,1,1262,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,42,126,163,14,412
7696864863,200,16.2,0-14,14-25,1,1262,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,18,246,136,36,111
7696870688,100,16.2,0-14,14-25,0,-7537,-2,NEUTRAL,,MIXED,,,,236,36,10,19,12
7696870688,200,16.2,0-14,14-25,0,-7537,-2,TOP,0,MIXED,,,,804,35,268,27,37
7696872993,100,16.2,0-14,14-25,0,-7442,-3,NEUTRAL,,FARM_HEAVY,0,,,523,799,63,39,117
7696872993,200,16.2,0-14,14-25,0,-7442,-3,NEUTRAL,,MIXED,,,,34,245,246,897,111
7696880845,100,16.2,0-14,14-25,1,-103,1,NEUTRAL,,FARM_HEAVY,1,,,42,234,103,24,37
7696880845,200,16.2,0-14,14-25,1,-103,1,NEUTRAL,,FARM_HEAVY,1,,,145,59,910,14,111
7696880937,100,16.2,0-14,14-25,0,-3417,-1,NEUTRAL,,MIXED,,,,110,68,84,42,111
7696880937,200,16.2,0-14,14-25,0,-3417,-1,BOT,1,FARM_HEAVY,1,,,236,77,3,157,526
7696882733,100,16.2,0-14,14-25,1,-1341,0,NEUTRAL,,MIXED,,GROUP,1,804,91,800,14,117
7696882733,200,16.2,0-14,14-25,1,-1341,0,NEUTRAL,,MIXED,,GROUP,1,523,64,68,114,518
7696892126,100,16.2,0-14,14-25,1,584,0,NEUTRAL,,MIXED,,GROUP,1,110,131,42,799,43
7696892126,200,16.2,0-14,14-25,1,584,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,202,126,34,19,53
7696893536,100,16.2,0-14,14-25,1,-280,0,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,136,36,84,67,432
7696893536,200,16.2,0-14,14-25,1,-280,0,NEUTRAL,,MIXED,,GROUP,1,8,421,221,68,518
7696900095,100,16.2,0-14,14-25,1,1489,1,NEUTRAL,,MIXED,,GROUP,1,110,421,13,166,89
7696900095,200,16.2,0-14,14-25,1,1489,1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,235,200,134,126,57
7696901892,100,16.2,0-14,14-25,1,-1885,0,TOP,1,MIXED,,GROUP,1,236,131,103,14,235
7696901892,200,16.2,0-14,14-25,1,-1885,0,NEUTRAL,,MIXED,,GROUP,1,42,200,268,67,44
7696906044,100,16.2,0-14,14-25,1,-2003,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,236,62,517,26,267
7696906044,200,16.2,0-14,14-25,1,-2003,0,BOT,1,FARM_HEAVY,0,SPLIT,1,119,56,30,84,111
7696908079,100,16.2,0-14,14-25,1,-2079,0,NEUTRAL,,FARM_HEAVY,1,,,804,106,799,164,201
7696908079,200,16.2,0-14,14-25,1,-2079,0,BOT,1,MIXED,,,,18,91,105,122,497
7696909732,100,16.2,0-14,14-25,0,-5294,0,NEUTRAL,,MIXED,,,,202,887,238,266,43
7696909732,200,16.2,0-14,14-25,0,-5294,0,BOT,1,MIXED,,,,110,107,55,223,555
7696910108,100,16.2,0-14,14-25,0,-3100,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,22,59,61,68,43
7696910108,200,16.2,0-14,14-25,0,-3100,0,NEUTRAL,,MIXED,,SPLIT,1,81,126,3,13,53
7696913401,100,16.2,0-14,14-25,1,1699,0,TOP,1,MIXED,,,,115,141,103,6,412
7696913401,200,16.2,0-14,14-25,1,1699,0,NEUTRAL,,MIXED,,,,51,36,136,799,111
7696914521,100,16.2,0-14,14-25,1,1403,0,NEUTRAL,,MIXED,,SPLIT,1,96,234,161,150,43
7696914521,200,16.2,0-14,14-25,1,1403,0,NEUTRAL,,GANK_HEAVY,1,GROUP,0,222,60,157,110,40
7696916323,100,16.2,0-14,14-25,0,-3952,-1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,51,20,157,79,412
7696916323,200,16.2,0-14,14-25,0,-3952,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,81,427,7,516,432
7696923744,100,16.2,0-14,14-25,0,8255,0,NEUTRAL,,FARM_HEAVY,1,,,202,77,84,98,34
7696923744,200,16.2,0-14,14-25,0,8255,0,NEUTRAL,,MIXED,,,,147,9,157,24,22
7696934965,100,16.2,0-14,14-25,0,3794,1,TOP,1,GANK_HEAVY,1,GROUP,1,800,64,42,2,60
7696934965,200,16.2,0-14,14-25,0,3794,1,NEUTRAL,,FARM_HEAVY,0,GROUP,1,110,121,7,69,89
7696936866,100,16.2,0-14,14-25,0,4592,1,NEUTRAL,,MIXED,,,,110,163,157,122,497
7696936866,200,16.2,0-14,14-25,0,4592,1,NEUTRAL,,MIXED,,,,895,36,134,34,235
7696938043,100,16.2,0-14,14-25,1,178,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,221,59,84,79,350
7696938043,200,16.2,0-14,14-25,1,178,0,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,236,19,115,904,201
7696943640,100,16.2,0-14,14-25,1,-2419,0,NEUTRAL,,FARM_HEAVY,0,,,15,104,1,24,37
7696943640,200,16.2,0-14,14-25,1,-2419,0,NEUTRAL,,MIXED,,,,42,427,105,36,89
7696948083,100,16.2,0-14,14-25,0,-4175,-1,NEUTRAL,,MIXED,,,,202,64,84,897,201
7696948083,200,16.2,0-14,14-25,0,-4175,-1,BOT,1,MIXED,,,,360,107,3,98,161
7696954033,100,16.2,0-14,14-25,1,984,0,NEUTRAL,,MIXED,,GROUP,1,51,62,163,41,43
7696954033,200,16.2,0-14,14-25,1,984,0,BOT,1,MIXED,,GROUP,1,115,59,134,157,99
7696957741,100,16.2,0-14,14-25,0,5881,1,NEUTRAL,,MIXED,,,,110,126,61,799,518
7696957741,200,16.2,0-14,14-25,0,5881,1,BOT,1,MIXED,,,,202,234,4,41,432
7696969333,100,16.2,0-14,14-25,0,8882,1,NEUTRAL,,MIXED,,,,110,64,4,68,526
7696969333,200,16.2,0-14,14-25,0,8882,1,NEUTRAL,,MIXED,,,,360,238,517,126,111
7696973095,100,16.2,0-14,14-25,0,-3374,0,NEUTRAL,,MIXED,,GROUP,1,21,9,157,54,526
7696973095,200,16.2,0-14,14-25,0,-3374,0,TOP,0,FARM_HEAVY,0,SPLIT,1,523,126,58,266,63
7696978133,100,16.2,0-14,14-25,0,-5686,-2,NEUTRAL,,GANK_HEAVY,1,,,115,163,42,157,267
7696978133,200,16.2,0-14,14-25,0,-5686,-2,BOT,1,MIXED,,,,222,799,142,26,76
7696979609,100,16.2,0-14,14-25,0,-5232,-1,NEUTRAL,,GANK_HEAVY,1,GROUP,1,804,234,112,516,117
7696979609,200,16.2,0-14,14-25,0,-5232,-1,NEUTRAL,,MIXED,,GROUP,1,523,126,4,150,518
7696980584,100,16.2,0-14,14-25,0,5275,1,BOT,1,MIXED,,,,51,245,157,166,412
7696980584,200,16.2,0-14,14-25,0,5275,1,NEUTRAL,,MIXED,,,,119,266,103,84,25
7696984672,100,16.2,0-14,14-25,1,990,1,BOT,1,MIXED,,GROUP,1,15,950,7,14,267
7696984672,200,16.2,0-14,14-25,1,990,1,NEUTRAL,,MIXED,,GROUP,1,804,121,13,41,117
7696984752,100,16.2,0-14,14-25,0,4049,1,NEUTRAL,,FARM_HEAVY,1,,,895,126,13,904,235
7696984752,200,16.2,0-14,14-25,0,4049,1,BOT,0,MIXED,,,,523,131,42,61,518
7696985820,100,16.2,0-14,14-25,0,5861,0,NEUTRAL,,FARM_HEAVY,1,,,15,24,63,887,12
7696985820,200,16.2,0-14,14-25,0,5861,0,TOP,0,MIXED,,,,895,98,115,54,44
7696986044,100,16.2,0-14,14-25,0,7065,1,NEUTRAL,,MIXED,,,,222,121,58,85,432
7696986044,200,16.2,0-14,14-25,0,7065,1,NEUTRAL,,MIXED,,,,145,234,157,41,117
7696990697,100,16.2,0-14,14-25,1,607,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,81,163,18,904,432
7696990697,200,16.2,0-14,14-25,1,607,0,NEUTRAL,,MIXED,,GROUP,1,15,126,134,8,117
7697004007,100,16.2,0-14,14-25,1,-2276,-1,TOP,0,FARM_HEAVY,1,GROUP,1,99,120,3,39,35
7697004007,200,16.2,0-14,14-25,1,-2276,-1,BOT,1,MIXED,,GROUP,1,110,59,910,126,7
7697009783,100,16.2,0-14,14-25,0,-7494,0,NEUTRAL,,MIXED,,SPLIT,1,136,98,134,777,44
7697009783,200,16.2,0-14,14-25,0,-7494,0,NEUTRAL,,GANK_HEAVY,1,SPLIT,1,110,246,84,13,432
7697016807,100,16.2,0-14,14-25,0,-5811,-1,TOP,1,FARM_HEAVY,1,,,96,120,55,4,117
7697016807,200,16.2,0-14,14-25,0,-5811,-1,NEUTRAL,,MIXED,,,,42,121,127,69,40
7697022556,100,16.2,0-14,14-25,1,-649,0,BOT,1,GANK_HEAVY,1,GROUP,1,523,517,101,79,40
7697022556,200,16.2,0-14,14-25,1,-649,0,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,145,106,950,126,902
7697032166,100,16.2,0-14,14-25,0,-3328,0,NEUTRAL,,MIXED,,GROUP,0,804,59,84,24,16
7697032166,200,16.2,0-14,14-25,0,-3328,0,TOP,1,MIXED,,GROUP,1,136,234,7,517,40
7697034150,100,16.2,0-14,14-25,0,-2812,-1,NEUTRAL,,FARM_HEAVY,0,,,429,234,61,904,888
7697034150,200,16.2,0-14,14-25,0,-2812,-1,NEUTRAL,,MIXED,,,,222,59,105,24,412
7697036465,100,16.2,0-14,14-25,0,-5460,0,TOP,1,MIXED,,GROUP,1,222,233,166,79,44
7697036465,200,16.2,0-14,14-25,0,-5460,0,BOT,0,GANK_HEAVY,1,GROUP,1,110,121,127,126,555
7697045693,100,16.2,0-14,14-25,1,-2102,0,NEUTRAL,,FARM_HEAVY,0,GROUP,1,222,246,38,26,412
7697045693,200,16.2,0-14,14-25,1,-2102,0,NEUTRAL,,MIXED,,GROUP,1,804,64,84,799,117
7697049041,100,16.2,0-14,14-25,0,-9695,-3,NEUTRAL,,GANK_HEAVY,1,,,523,107,55,799,526
7697049041,200,16.2,0-14,14-25,0,-9695,-3,NEUTRAL,,FARM_HEAVY,1,,,15,120,13,92,44
7697049090,100,16.2,0-14,14-25,0,-4246,0,BOT,0,MIXED,,SPLIT,1,145,59,103,14,111
7697049090,200,16.2,0-14,14-25,0,-4246,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,81,799,13,887,497
7697052859,100,16.2,0-14,14-25,0,-3325,0,NEUTRAL,,MIXED,,,,523,77,134,126,111
7697052859,200,16.2,0-14,14-25,0,-3325,0,BOT,1,FARM_HEAVY,1,,,67,19,147,240,267
7697055403,100,16.2,0-14,14-25,1,-2183,0,NEUTRAL,,FARM_HEAVY,1,SPLIT,1,145,799,112,266,267
7697055403,200,16.2,0-14,14-25,1,-2183,0,NEUTRAL,,FARM_HEAVY,1,GROUP,1,51,154,246,43,432
7697060869,100,16.2,0-14,14-25,1,2046,0,NEUTRAL,,FARM_HEAVY,1,,,42,427,13,114,161
7697060869,200,16.2,0-14,14-25,1,2046,0,BOT,1,GANK_HEAVY,1,,,51,799,157,24,53
7697064836,100,16.2,0-14,14-25,0,-7521,-2,NEUTRAL,,GANK_HEAVY,1,,,22,131,246,110,412
7697064836,200,16.2,0-14,14-25,0,-7521,-2,TOP,1,FARM_HEAVY,1,,,96,106,39,27,117
7697069398,100,16.2,0-14,14-25,1,1671,0,BOT,0,GANK_HEAVY,1,GROUP,1,804,33,7,238,235
7697069398,200,16.2,0-14,14-25,1,1671,0,NEUTRAL,,MIXED,,GROUP,1,202,245,166,223,40
7697077411,100,16.2,0-14,14-25,0,5479,1,NEUTRAL,,MIXED,,,,81,154,800,24,412
7697077411,200,16.2,0-14,14-25,0,5479,1,NEUTRAL,,FARM_HEAVY,0,,,523,107,103,54,267
7697081763,100,16.2,0-14,14-25,0,2555,0,BOT,0,MIXED,,,,202,20,84,58,89
7697081763,200,16.2,0-14,14-25,0,2555,0,NEUTRAL,,MIXED,,,,29,107,134,266,44
7697082321,100,16.2,0-14,14-25,0,3396,1,NEUTRAL,,MIXED,,,,145,60,238,110,201
7697082321,200,16.2,0-14,14-25,0,3396,1,BOT,0,FARM_HEAVY,1,,,81,427,950,68,12
7697093103,100,16.2,0-14,14-25,0,-1546,-2,NEUTRAL,,GANK_HEAVY,1,,,804,799,887,126,53
7697093103,200,16.2,0-14,14-25,0,-1546,-2,NEUTRAL,,FARM_HEAVY,1,,,523,30,777,157,201
7697096818,100,16.2,0-14,14-25,1,-2074,0,NEUTRAL,,MIXED,,SPLIT,1,110,120,61,887,12
7697096818,200,16.2,0-14,14-25,1,-2074,0,NEUTRAL,,GANK_HEAVY,1,GROUP,1,145,33,245,150,555
7697098506,100,16.2,0-14,14-25,0,4071,0,NEUTRAL,,MIXED,,,,222,36,34,80,43
7697098506,200,16.2,0-14,14-25,0,4071,0,TOP,0,FARM_HEAVY,0,,,15,887,910,19,44
7697101351,100,16.2,0-14,14-25,1,-2239,0,NEUTRAL,,FARM_HEAVY,1,,,110,246,245,41,35
7697101351,200,16.2,0-14,14-25,1,-2239,0,NEUTRAL,,MIXED,,,,42,799,27,133,44
7697106213,100,16.2,0-14,14-25,1,-1224,-1,NEUTRAL,,MIXED,,,,804,799,24,103,117
7697106213,200,16.2,0-14,14-25,1,-1224,-1,BOT,0,GANK_HEAVY,1,,,202,163,777,68,43
7697110278,100,16.2,0-14,14-25,0,-4281,0,TOP,0,FARM_HEAVY,0,,,81,24,3,68,412
7697110278,200,16.2,0-14,14-25,0,-4281,0,NEUTRAL,,FARM_HEAVY,1,,,145,517,103,6,235
7697111222,100,16.2,0-14,14-25,1,217,0,BOT,1,MIXED,,,,34,121,4,62,432
7697111222,200,16.2,0-14,14-25,1,217,0,NEUTRAL,,GANK_HEAVY,1,,,222,131,39,92,497
7697116907,100,16.2,0-14,14-25,1,1190,0,NEUTRAL,,FARM_HEAVY,0,SPLIT,1,804,121,245,14,60
7697116907,200,16.2,0-14,14-25,1,1190,0,BOT,0,GANK_HEAVY,1,GROUP,1,202,233,166,897,526
